dataset_name,num_clients,round,class_name,precision,recall,f1,support
covid,3,0,COVID,0.6190476190476191,0.017980636237897647,0.03494623655913978,723
covid,3,0,Lung_Opacity,0.283703173466953,0.9883624272651704,0.44086021505376344,1203
covid,3,0,Normal,0.0,0.0,0.0,2038
covid,3,0,Viral Pneumonia,0.0,0.0,0.0,269
covid,3,1,COVID,0.18250758341759352,0.9986168741355463,0.3086129514853601,723
covid,3,1,Lung_Opacity,0.8844765342960289,0.20365752285951788,0.3310810810810811,1203
covid,3,1,Normal,0.0,0.0,0.0,2038
covid,3,1,Viral Pneumonia,0.0,0.0,0.0,269
covid,3,2,COVID,0.28748997594226144,0.991701244813278,0.4457569163817221,723
covid,3,2,Lung_Opacity,0.8846611177170036,0.6184538653366584,0.7279843444227005,1203
covid,3,2,Normal,0.9740082079343365,0.3493621197252208,0.5142650776453593,2038
covid,3,2,Viral Pneumonia,0.9161676646706587,0.5687732342007435,0.7018348623853211,269
covid,3,3,COVID,0.7724215246636771,0.9529737206085753,0.853250773993808,723
covid,3,3,Lung_Opacity,0.897172236503856,0.8703241895261845,0.8835443037974684,1203
covid,3,3,Normal,0.9428251121076233,0.8253189401373896,0.880167451596023,2038
covid,3,3,Viral Pneumonia,0.6820512820512821,0.9888475836431226,0.8072837632776935,269
covid,3,4,COVID,0.8710493046776233,0.9529737206085753,0.9101717305151915,723
covid,3,4,Lung_Opacity,0.9322033898305084,0.8229426433915212,0.8741721854304636,1203
covid,3,4,Normal,0.9115839243498818,0.9460255152109912,0.928485432217674,2038
covid,3,4,Viral Pneumonia,0.9622641509433962,0.9479553903345725,0.9550561797752809,269
covid,3,5,COVID,0.9363762102351314,0.9363762102351314,0.9363762102351314,723
covid,3,5,Lung_Opacity,0.9252925292529253,0.8545303408146301,0.888504753673293,1203
covid,3,5,Normal,0.9143126177024482,0.9528949950932286,0.9332051898125902,2038
covid,3,5,Viral Pneumonia,0.9418181818181818,0.9628252788104089,0.9522058823529411,269
