dataset_name,num_clients,round,client_id,num_samples,train_loss,train_accuracy,train_ce_loss,train_reg_loss,train_time_sec,class_distribution
covid,3,1,aggregate,3,0.6820032475029968,0.7638199858256556,0.6671531982873908,0.02970009827362618,,
covid,3,2,aggregate,3,0.5351391024957967,0.8095322466335932,0.52498871847783,0.020300768443565667,,
covid,3,3,aggregate,3,0.45303854255101206,0.8385896527285613,0.4459552595076368,0.014166566318948505,,
covid,3,4,aggregate,3,0.3857729602941727,0.865904795653201,0.3801406881660434,0.01126454440003823,,
covid,3,5,aggregate,3,0.3586868971116276,0.8737597448618002,0.3538135290951128,0.009746736845654143,,
