dataset_name,num_clients,round,class_name,precision,recall,f1,support
colon_cancer_or_pathology,3,0,colon_aca,0.39598997493734334,0.158,0.22587562544674766,1000
colon_cancer_or_pathology,3,0,colon_n,0.4740787008119925,0.759,0.5836216839677048,1000
colon_cancer_or_pathology,3,1,colon_aca,0.8503401360544217,1.0,0.9191176470588235,1000
colon_cancer_or_pathology,3,1,colon_n,1.0,0.824,0.9035087719298246,1000
colon_cancer_or_pathology,3,2,colon_aca,0.9910802775024777,1.0,0.9955201592832255,1000
colon_cancer_or_pathology,3,2,colon_n,1.0,0.991,0.9954796584630838,1000
colon_cancer_or_pathology,3,3,colon_aca,0.9852216748768473,1.0,0.9925558312655087,1000
colon_cancer_or_pathology,3,3,colon_n,1.0,0.985,0.9924433249370277,1000
colon_cancer_or_pathology,3,4,colon_aca,0.9960159362549801,1.0,0.998003992015968,1000
colon_cancer_or_pathology,3,4,colon_n,1.0,0.996,0.9979959919839679,1000
colon_cancer_or_pathology,3,5,colon_aca,1.0,0.999,0.9994997498749375,1000
colon_cancer_or_pathology,3,5,colon_n,0.999000999000999,1.0,0.9995002498750625,1000
