dataset_name,num_clients,round,client_id,num_samples,train_loss,train_accuracy,train_ce_loss,train_reg_loss,train_time_sec,class_distribution
brain_tumor_mri,3,1,aggregate,3,0.44483000856957267,0.8823660714285714,0.4262028805512403,0.0372542568463749,,
brain_tumor_mri,3,2,aggregate,3,0.2869995569502602,0.9178571428571428,0.2744080926740675,0.02518292855841407,,
brain_tumor_mri,3,3,aggregate,3,0.25891834116150025,0.9232142857142858,0.2493223118116605,0.019192057575024332,,
brain_tumor_mri,3,4,aggregate,3,0.24941433528105594,0.9243303571428572,0.24128540878051094,0.01625785361039951,,
brain_tumor_mri,3,5,aggregate,3,0.21894373994094038,0.9393973214285715,0.21231268308583823,0.013262114183245494,,
