dataset_name,num_clients,round,class_name,precision,recall,f1,support
colon_cancer_or_pathology,3,0,colon_aca,0.0,0.0,0.0,1000
colon_cancer_or_pathology,3,0,colon_n,0.5,1.0,0.6666666666666666,1000
colon_cancer_or_pathology,3,1,colon_aca,0.9920634920634921,1.0,0.9960159362549801,1000
colon_cancer_or_pathology,3,1,colon_n,1.0,0.992,0.9959839357429718,1000
colon_cancer_or_pathology,3,2,colon_aca,0.9950248756218906,1.0,0.9975062344139651,1000
colon_cancer_or_pathology,3,2,colon_n,1.0,0.995,0.9974937343358395,1000
colon_cancer_or_pathology,3,3,colon_aca,0.9930486593843099,1.0,0.9965122072745392,1000
colon_cancer_or_pathology,3,3,colon_n,1.0,0.993,0.9964877069744105,1000
colon_cancer_or_pathology,3,4,colon_aca,0.9960159362549801,1.0,0.998003992015968,1000
colon_cancer_or_pathology,3,4,colon_n,1.0,0.996,0.9979959919839679,1000
colon_cancer_or_pathology,3,5,colon_aca,0.9970089730807578,1.0,0.9985022466300549,1000
colon_cancer_or_pathology,3,5,colon_n,1.0,0.997,0.9984977466199298,1000
