dataset_name,num_clients,round,client_id,num_samples,train_loss,train_accuracy,train_ce_loss,train_reg_loss,train_time_sec,class_distribution
brain_tumor_mri,3,1,aggregate,3,0.6323846903097416,0.7963169642857143,0.6277160538393738,0.04668635587607111,,
brain_tumor_mri,3,2,aggregate,3,0.4578482495886939,0.8455357142857143,0.4536929794321103,0.041552714547807616,,
brain_tumor_mri,3,3,aggregate,3,0.3407874980575538,0.8838169642857143,0.3369724232603663,0.03815074009887342,,
brain_tumor_mri,3,4,aggregate,3,0.2893307277500363,0.9008928571428572,0.2858044587807464,0.035262690172697016,,
brain_tumor_mri,3,5,aggregate,3,0.26956728728088947,0.9091517857142857,0.26622595017376754,0.03341337640803041,,
