dataset_name,num_clients,round,class_name,precision,recall,f1,support
brain_tumor_mri,3,0,glioma,0.07142857142857142,0.0035714285714285713,0.006802721088435374,280
brain_tumor_mri,3,0,meningioma,0.27099236641221375,0.25357142857142856,0.26199261992619927,280
brain_tumor_mri,3,0,notumor,0.0425531914893617,0.014285714285714285,0.0213903743315508,280
brain_tumor_mri,3,0,pituitary,0.304,0.8142857142857143,0.44271844660194176,280
brain_tumor_mri,3,1,glioma,0.07692307692307693,0.0035714285714285713,0.006825938566552901,280
brain_tumor_mri,3,1,meningioma,0.27983539094650206,0.24285714285714285,0.26003824091778205,280
brain_tumor_mri,3,1,notumor,0.06930693069306931,0.025,0.03674540682414698,280
brain_tumor_mri,3,1,pituitary,0.30668414154652685,0.8357142857142857,0.44870565675934804,280
brain_tumor_mri,3,2,glioma,0.07692307692307693,0.0035714285714285713,0.006825938566552901,280
brain_tumor_mri,3,2,meningioma,0.2920353982300885,0.2357142857142857,0.2608695652173913,280
brain_tumor_mri,3,2,notumor,0.1506849315068493,0.07857142857142857,0.10328638497652583,280
brain_tumor_mri,3,2,pituitary,0.3142857142857143,0.825,0.45517241379310347,280
brain_tumor_mri,3,3,glioma,0.09090909090909091,0.0035714285714285713,0.006872852233676976,280
brain_tumor_mri,3,3,meningioma,0.2964426877470356,0.26785714285714285,0.28142589118198874,280
brain_tumor_mri,3,3,notumor,0.17391304347826086,0.05714285714285714,0.08602150537634409,280
brain_tumor_mri,3,3,pituitary,0.32460732984293195,0.8857142857142857,0.47509578544061304,280
brain_tumor_mri,3,4,glioma,0.09090909090909091,0.0035714285714285713,0.006872852233676976,280
brain_tumor_mri,3,4,meningioma,0.313953488372093,0.2892857142857143,0.30111524163568776,280
brain_tumor_mri,3,4,notumor,0.24468085106382978,0.08214285714285714,0.12299465240641712,280
brain_tumor_mri,3,4,pituitary,0.33025099075297226,0.8928571428571429,0.4821600771456123,280
brain_tumor_mri,3,5,glioma,0.16666666666666666,0.007142857142857143,0.0136986301369863,280
brain_tumor_mri,3,5,meningioma,0.32926829268292684,0.2892857142857143,0.30798479087452474,280
brain_tumor_mri,3,5,notumor,0.37383177570093457,0.14285714285714285,0.20671834625322996,280
brain_tumor_mri,3,5,pituitary,0.34172185430463575,0.9214285714285714,0.4985507246376812,280
