dataset_name,num_clients,round,class_name,precision,recall,f1,support
brain_tumor_mri,3,0,glioma,0.257372654155496,0.34285714285714286,0.29402756508422667,280
brain_tumor_mri,3,0,meningioma,0.15384615384615385,0.014285714285714285,0.026143790849673203,280
brain_tumor_mri,3,0,notumor,0.0,0.0,0.0,280
brain_tumor_mri,3,0,pituitary,0.20110957004160887,0.5178571428571429,0.2897102897102897,280
brain_tumor_mri,3,1,glioma,1.0,0.03214285714285714,0.06228373702422145,280
brain_tumor_mri,3,1,meningioma,0.0,0.0,0.0,280
brain_tumor_mri,3,1,notumor,0.2729044834307992,1.0,0.42879019908116384,280
brain_tumor_mri,3,1,pituitary,0.9294117647058824,0.28214285714285714,0.4328767123287671,280
brain_tumor_mri,3,2,glioma,0.822289156626506,0.975,0.8921568627450981,280
brain_tumor_mri,3,2,meningioma,0.7346278317152104,0.8107142857142857,0.7707979626485568,280
brain_tumor_mri,3,2,notumor,0.9789029535864979,0.8285714285714286,0.8974854932301741,280
brain_tumor_mri,3,2,pituitary,0.9628099173553719,0.8321428571428572,0.89272030651341,280
brain_tumor_mri,3,3,glioma,0.9305555555555556,0.9571428571428572,0.9436619718309859,280
brain_tumor_mri,3,3,meningioma,0.9541666666666667,0.8178571428571428,0.8807692307692307,280
brain_tumor_mri,3,3,notumor,0.9635036496350365,0.9428571428571428,0.9530685920577617,280
brain_tumor_mri,3,3,pituitary,0.8584905660377359,0.975,0.9130434782608695,280
brain_tumor_mri,3,4,glioma,1.0,0.7714285714285715,0.8709677419354839,280
brain_tumor_mri,3,4,meningioma,0.7449856733524355,0.9285714285714286,0.8267090620031796,280
brain_tumor_mri,3,4,notumor,0.9920948616600791,0.8964285714285715,0.9418386491557224,280
brain_tumor_mri,3,4,pituitary,0.9039735099337748,0.975,0.9381443298969072,280
brain_tumor_mri,3,5,glioma,0.9133333333333333,0.9785714285714285,0.9448275862068966,280
brain_tumor_mri,3,5,meningioma,0.9508196721311475,0.8285714285714286,0.8854961832061069,280
brain_tumor_mri,3,5,notumor,0.992,0.8857142857142857,0.9358490566037736,280
brain_tumor_mri,3,5,pituitary,0.8466257668711656,0.9857142857142858,0.9108910891089109,280
