dataset_name,num_clients,round,class_name,precision,recall,f1,support
covid,4,0,COVID,0.17019253624910863,0.9903181189488244,0.29046653144016227,723
covid,4,0,Lung_Opacity,0.0,0.0,0.0,1203
covid,4,0,Normal,0.0,0.0,0.0,2038
covid,4,0,Viral Pneumonia,0.0,0.0,0.0,269
covid,4,1,COVID,0.21306471306471306,0.9654218533886584,0.3490872718179545,723
covid,4,1,Lung_Opacity,0.8328042328042328,0.6541978387364921,0.7327746741154563,1203
covid,4,1,Normal,1.0,0.005888125613346418,0.011707317073170732,2038
covid,4,1,Viral Pneumonia,0.0,0.0,0.0,269
covid,4,2,COVID,0.39954853273137697,0.979253112033195,0.5675350701402806,723
covid,4,2,Lung_Opacity,0.7991803278688525,0.8104738154613467,0.8047874535699546,1203
covid,4,2,Normal,0.9794007490636704,0.5132482826300294,0.6735350933676755,2038
covid,4,2,Viral Pneumonia,0.953757225433526,0.6133828996282528,0.746606334841629,269
covid,4,3,COVID,0.6606974552309143,0.9695712309820194,0.7858744394618834,723
covid,4,3,Lung_Opacity,0.9321862348178138,0.7655860349127181,0.8407120036513007,1203
covid,4,3,Normal,0.9334730225248822,0.8743866535819431,0.9029642766658221,2038
covid,4,3,Viral Pneumonia,0.9309090909090909,0.9516728624535316,0.9411764705882353,269
covid,4,4,COVID,0.574313408723748,0.983402489626556,0.7251402345741969,723
covid,4,4,Lung_Opacity,0.9300106044538706,0.7290108063175395,0.8173345759552656,1203
covid,4,4,Normal,0.9502026635784597,0.8052011776251227,0.8717131474103585,2038
covid,4,4,Viral Pneumonia,0.803076923076923,0.9702602230483272,0.8787878787878788,269
covid,4,5,COVID,0.8242924528301887,0.966804979253112,0.8898790579248886,723
covid,4,5,Lung_Opacity,0.9140070921985816,0.857024106400665,0.8845988845988846,1203
covid,4,5,Normal,0.9452332657200812,0.914622178606477,0.9296758104738154,2038
covid,4,5,Viral Pneumonia,0.9122807017543859,0.966542750929368,0.9386281588447654,269
