dataset_name,num_clients,round,class_name,precision,recall,f1,support
brain_tumor_mri,3,0,glioma,0.28804347826086957,0.18928571428571428,0.22844827586206898,280
brain_tumor_mri,3,0,meningioma,0.2361111111111111,0.7892857142857143,0.36348684210526316,280
brain_tumor_mri,3,0,notumor,0.0,0.0,0.0,280
brain_tumor_mri,3,0,pituitary,0.0,0.0,0.0,280
brain_tumor_mri,3,1,glioma,0.9814814814814815,0.7571428571428571,0.8548387096774194,280
brain_tumor_mri,3,1,meningioma,1.0,0.26785714285714285,0.4225352112676056,280
brain_tumor_mri,3,1,notumor,0.4160475482912333,1.0,0.5876180482686254,280
brain_tumor_mri,3,1,pituitary,0.9166666666666666,0.5107142857142857,0.6559633027522935,280
brain_tumor_mri,3,2,glioma,0.8639240506329114,0.975,0.9161073825503355,280
brain_tumor_mri,3,2,meningioma,0.9098039215686274,0.8285714285714286,0.8672897196261682,280
brain_tumor_mri,3,2,notumor,0.9817518248175182,0.9607142857142857,0.9711191335740073,280
brain_tumor_mri,3,2,pituitary,0.9454545454545454,0.9285714285714286,0.9369369369369369,280
brain_tumor_mri,3,3,glioma,0.8863636363636364,0.975,0.9285714285714286,280
brain_tumor_mri,3,3,meningioma,0.9906103286384976,0.7535714285714286,0.8559837728194726,280
brain_tumor_mri,3,3,notumor,0.954225352112676,0.9678571428571429,0.9609929078014184,280
brain_tumor_mri,3,3,pituitary,0.873015873015873,0.9821428571428571,0.9243697478991597,280
brain_tumor_mri,3,4,glioma,0.9809885931558935,0.9214285714285714,0.9502762430939227,280
brain_tumor_mri,3,4,meningioma,0.9222222222222223,0.8892857142857142,0.9054545454545454,280
brain_tumor_mri,3,4,notumor,0.9819494584837545,0.9714285714285714,0.9766606822262118,280
brain_tumor_mri,3,4,pituitary,0.8903225806451613,0.9857142857142858,0.9355932203389831,280
brain_tumor_mri,3,5,glioma,0.9385665529010239,0.9821428571428571,0.9598603839441536,280
brain_tumor_mri,3,5,meningioma,0.9603174603174603,0.8642857142857143,0.9097744360902256,280
brain_tumor_mri,3,5,notumor,0.9679715302491103,0.9714285714285714,0.9696969696969697,280
brain_tumor_mri,3,5,pituitary,0.9319727891156463,0.9785714285714285,0.9547038327526133,280
