dataset_name,num_clients,round,global_test_acc,balanced_accuracy,global_test_loss,ce_loss,reg_loss,f1_macro,f1_micro,f1_weighted,precision_macro,recall_macro,specificity_macro,sensitivity_macro,roc_auc_macro,pr_auc_macro,mean_confidence,mean_entropy,ece,inference_time_sec,training_time_sec,aggregation_time_sec
brain_tumor_mri,5,0,0.22857142857142856,0.22857142857142856,2.2178511347089493,0.0,0.0,0.15659317190997996,0.22857142857142856,0.15659317190997998,0.1208016248457425,0.22857142857142856,0.7428571428571429,0.22857142857142856,0.43433886054421766,0.2503421926112653,0.5999831676217062,0.9301599671242152,0.3714117390502776,20.57522678375244,0.0,0.0
brain_tumor_mri,5,1,0.5580357142857143,0.5580357142857143,0.8751150318554469,0.0,0.0,0.5525110788368823,0.5580357142857143,0.5525110788368823,0.8403225806451613,0.5580357142857143,0.8526785714285714,0.5580357142857143,0.9731675170068027,0.9321924784070627,0.5989435114232557,0.9582834459487887,0.14365127642772024,6.907254219055176,0.0,0.0
brain_tumor_mri,5,2,0.7964285714285714,0.7964285714285714,0.5735380445207868,0.0,0.0,0.7992973850011462,0.7964285714285714,0.7992973850011461,0.859022367233079,0.7964285714285714,0.9321428571428572,0.7964285714285714,0.9858917942176872,0.9614404623685204,0.6695587106581246,0.7980996182848122,0.12734017984143325,7.530216932296753,0.0,0.0
brain_tumor_mri,5,3,0.9089285714285714,0.9089285714285714,0.2842400604060718,0.0,0.0,0.9092982306986488,0.9089285714285714,0.9092982306986488,0.9148226993706638,0.9089285714285714,0.9696428571428573,0.9089285714285714,0.9896417942176872,0.9716782536930845,0.8548045596640025,0.40652799818984037,0.061031481064856064,7.2246503829956055,0.0,0.0
brain_tumor_mri,5,4,0.9517857142857142,0.9517857142857143,0.1893999342407499,0.0,0.0,0.9517300100175052,0.9517857142857142,0.9517300100175053,0.9518421223000524,0.9517857142857143,0.9839285714285715,0.9517857142857143,0.9944164540816326,0.9837582617854328,0.8975381110395704,0.2957383700049944,0.057792180883032986,7.429645299911499,0.0,0.0
brain_tumor_mri,5,5,0.9446428571428571,0.9446428571428572,0.15445501091224806,0.0,0.0,0.9444749115476091,0.9446428571428571,0.9444749115476091,0.944992956223745,0.9446428571428572,0.9815476190476191,0.9446428571428572,0.995235969387755,0.9872976752285906,0.9399155953899025,0.17072414929091895,0.017173608951270604,7.469531536102295,0.0,0.0
