dataset_name,num_clients,round,class_name,precision,recall,f1,support
brain_tumor_mri,5,0,glioma,0.26681367144432194,0.8642857142857143,0.4077506318449874,280
brain_tumor_mri,5,0,meningioma,0.0,0.0,0.0,280
brain_tumor_mri,5,0,notumor,0.047619047619047616,0.007142857142857143,0.012422360248447204,280
brain_tumor_mri,5,0,pituitary,0.15294117647058825,0.09285714285714286,0.11555555555555555,280
brain_tumor_mri,5,1,glioma,1.0,0.5428571428571428,0.7037037037037037,280
brain_tumor_mri,5,1,meningioma,0.3997093023255814,0.9821428571428571,0.5681818181818182,280
brain_tumor_mri,5,1,notumor,0.9941520467836257,0.6071428571428571,0.753880266075388,280
brain_tumor_mri,5,1,pituitary,0.908256880733945,0.3535714285714286,0.5089974293059126,280
brain_tumor_mri,5,2,glioma,0.9558823529411765,0.9285714285714286,0.9420289855072463,280
brain_tumor_mri,5,2,meningioma,0.6921052631578948,0.9392857142857143,0.796969696969697,280
brain_tumor_mri,5,2,notumor,0.9714285714285714,0.85,0.9066666666666666,280
brain_tumor_mri,5,2,pituitary,0.9417040358744395,0.75,0.8349900596421471,280
brain_tumor_mri,5,3,glioma,0.9923664122137404,0.9285714285714286,0.959409594095941,280
brain_tumor_mri,5,3,meningioma,0.9014598540145985,0.8821428571428571,0.8916967509025271,280
brain_tumor_mri,5,3,notumor,0.9776951672862454,0.9392857142857143,0.9581056466302368,280
brain_tumor_mri,5,3,pituitary,0.8603174603174604,0.9678571428571429,0.9109243697478991,280
brain_tumor_mri,5,4,glioma,0.9732824427480916,0.9107142857142857,0.940959409594096,280
brain_tumor_mri,5,4,meningioma,0.9101123595505618,0.8678571428571429,0.8884826325411335,280
brain_tumor_mri,5,4,notumor,0.9708029197080292,0.95,0.9602888086642599,280
brain_tumor_mri,5,4,pituitary,0.8675078864353313,0.9821428571428571,0.9212730318257957,280
brain_tumor_mri,5,5,glioma,0.9961685823754789,0.9285714285714286,0.9611829944547134,280
brain_tumor_mri,5,5,meningioma,0.9257950530035336,0.9357142857142857,0.9307282415630551,280
brain_tumor_mri,5,5,notumor,0.9816849816849816,0.9571428571428572,0.969258589511754,280
brain_tumor_mri,5,5,pituitary,0.9042904290429042,0.9785714285714285,0.9399656946826758,280
