dataset_name,num_clients,round,class_name,precision,recall,f1,support
brain_tumor_mri,3,0,glioma,0.27910685805422647,0.625,0.38588754134509373,280
brain_tumor_mri,3,0,meningioma,0.3010204081632653,0.21071428571428572,0.24789915966386555,280
brain_tumor_mri,3,0,notumor,0.35793357933579334,0.3464285714285714,0.35208711433756806,280
brain_tumor_mri,3,0,pituitary,0.34615384615384615,0.03214285714285714,0.058823529411764705,280
brain_tumor_mri,3,1,glioma,0.8617363344051447,0.9571428571428572,0.9069373942470389,280
brain_tumor_mri,3,1,meningioma,0.8395904436860068,0.8785714285714286,0.8586387434554974,280
brain_tumor_mri,3,1,notumor,0.9923076923076923,0.4607142857142857,0.6292682926829268,280
brain_tumor_mri,3,1,pituitary,0.694300518134715,0.9571428571428572,0.8048048048048048,280
brain_tumor_mri,3,2,glioma,0.9392857142857143,0.9392857142857143,0.9392857142857143,280
brain_tumor_mri,3,2,meningioma,0.8327868852459016,0.9071428571428571,0.8683760683760684,280
brain_tumor_mri,3,2,notumor,0.9946808510638298,0.6678571428571428,0.7991452991452992,280
brain_tumor_mri,3,2,pituitary,0.7809798270893372,0.9678571428571429,0.8644338118022329,280
brain_tumor_mri,3,3,glioma,0.9158249158249159,0.9714285714285714,0.9428076256499134,280
brain_tumor_mri,3,3,meningioma,0.9191176470588235,0.8928571428571429,0.9057971014492754,280
brain_tumor_mri,3,3,notumor,0.996268656716418,0.9535714285714286,0.9744525547445255,280
brain_tumor_mri,3,3,pituitary,0.950530035335689,0.9607142857142857,0.955595026642984,280
brain_tumor_mri,3,4,glioma,0.9515570934256056,0.9821428571428571,0.9666080843585237,280
brain_tumor_mri,3,4,meningioma,0.9652509652509652,0.8928571428571429,0.9276437847866419,280
brain_tumor_mri,3,4,notumor,0.9927272727272727,0.975,0.9837837837837838,280
brain_tumor_mri,3,4,pituitary,0.9259259259259259,0.9821428571428571,0.9532062391681109,280
brain_tumor_mri,3,5,glioma,0.9812734082397003,0.9357142857142857,0.9579524680073126,280
brain_tumor_mri,3,5,meningioma,0.9314079422382672,0.9214285714285714,0.926391382405745,280
brain_tumor_mri,3,5,notumor,0.9961685823754789,0.9285714285714286,0.9611829944547134,280
brain_tumor_mri,3,5,pituitary,0.8825396825396825,0.9928571428571429,0.934453781512605,280
