dataset_name,num_clients,round,client_id,num_samples,train_loss,train_accuracy,train_ce_loss,train_reg_loss,train_time_sec,class_distribution
brain_tumor_mri,3,1,aggregate,3,0.6064564791508019,0.8102678571428571,0.6042275873278933,0.02228892295388505,,
brain_tumor_mri,3,2,aggregate,3,0.4467756840599967,0.8488839285714286,0.4445347988512367,0.02240886142078255,,
brain_tumor_mri,3,3,aggregate,3,0.35403767403747355,0.8806919642857143,0.3520408056676388,0.019968689665464417,,
brain_tumor_mri,3,4,aggregate,3,0.30609402523176477,0.8936383928571429,0.3043101777821513,0.017838471259788744,,
brain_tumor_mri,3,5,aggregate,3,0.27474119880436254,0.9099330357142857,0.2731094990624115,0.01631699440934296,,
