dataset_name,num_clients,round,client_id,num_samples,train_loss,train_accuracy,train_ce_loss,train_reg_loss,train_time_sec,class_distribution
covid,3,1,aggregate,3,0.6592015937435382,0.7640266950153556,0.6570184701134444,0.02183123679877607,,
covid,3,2,aggregate,3,0.5010608459512392,0.8201334750767777,0.4990574691854743,0.02003376662292021,,
covid,3,3,aggregate,3,0.435239173268414,0.8431077250177179,0.4336254347586367,0.016137383617541034,,
covid,3,4,aggregate,3,0.38394761710374237,0.8638081738719584,0.3825783915049886,0.013692253837168319,,
covid,3,5,aggregate,3,0.345840972765071,0.8761516654854713,0.34466653018917015,0.011744429635668572,,
