dataset_name,num_clients,round,class_name,precision,recall,f1,support
covid,3,0,COVID,0.0,0.0,0.0,723
covid,3,0,Lung_Opacity,0.2841956059532247,1.0,0.44260485651214126,1203
covid,3,0,Normal,0.0,0.0,0.0,2038
covid,3,0,Viral Pneumonia,0.0,0.0,0.0,269
covid,3,1,COVID,0.21682750301568154,0.9944674965421854,0.35602871998019314,723
covid,3,1,Lung_Opacity,0.9411764705882353,0.17290108063175394,0.29213483146067415,1203
covid,3,1,Normal,0.8649425287356322,0.29538763493621195,0.4403803950256035,2038
covid,3,1,Viral Pneumonia,0.0,0.0,0.0,269
covid,3,2,COVID,0.44696969696969696,0.979253112033195,0.6137841352405722,723
covid,3,2,Lung_Opacity,0.8405797101449275,0.8196176226101413,0.82996632996633,1203
covid,3,2,Normal,0.9631901840490797,0.6933267909715407,0.8062767475035664,2038
covid,3,2,Viral Pneumonia,1.0,0.03345724907063197,0.06474820143884892,269
covid,3,3,COVID,0.8740359897172236,0.9405255878284924,0.9060626249167222,723
covid,3,3,Lung_Opacity,0.9250720461095101,0.800498753117207,0.8582887700534759,1203
covid,3,3,Normal,0.9003724394785847,0.9489695780176644,0.9240324892498806,2038
covid,3,3,Viral Pneumonia,0.9511278195488722,0.9405204460966543,0.9457943925233645,269
covid,3,4,COVID,0.9100671140939597,0.9377593360995851,0.9237057220708447,723
covid,3,4,Lung_Opacity,0.9236983842010772,0.8553615960099751,0.8882175226586103,1203
covid,3,4,Normal,0.9161931818181818,0.94946025515211,0.9325301204819277,2038
covid,3,4,Viral Pneumonia,0.9732824427480916,0.9479553903345725,0.96045197740113,269
covid,3,5,COVID,0.8690773067331671,0.9640387275242047,0.9140983606557377,723
covid,3,5,Lung_Opacity,0.8785656071719642,0.8960931005818786,0.8872427983539095,1203
covid,3,5,Normal,0.9516212043232115,0.907262021589794,0.9289123335845265,2038
covid,3,5,Viral Pneumonia,0.9578544061302682,0.929368029739777,0.9433962264150944,269
